,outeqt100,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
992,374.9817514006783,345.81532097180656,350.77157704905574,348.7627875173884,347.02286947679596,343.3397371257774,488.36577479392986,339.96305918938407,336.0600725851155,336.7553420571264,337.6292884360788,338.27613034676193
993,375.8943798900403,346.3667925844954,350.9368434672014,348.9059233682804,347.19695617623665,343.7296583030651,488.2223915639205,340.0610760468564,336.3320014565326,336.95517283591886,337.4308161529802,337.7854930971381
994,375.7201345878156,346.25208223986,350.4925508302178,348.5475825092651,346.9806252031141,343.57097669294166,488.8800195692722,339.8640563920099,336.2117501277089,336.80962475051797,337.15867761869526,337.6279533665595
995,375.4380268106725,346.093427044395,350.14286278765945,348.1941606591615,346.69660055123757,343.21085247973366,488.7354320735357,339.5719374408544,336.09887373224643,336.5746017800519,336.8572452014322,337.46947870217497
996,375.0994403015469,346.0933181850008,349.84750383019093,347.8935076040467,346.4308191777934,342.7997686343618,489.1449944888285,339.3354253875922,335.9084561437841,336.32681381647234,336.75736531626046,337.4402616710902
997,376.02660809464834,345.8818852003617,349.9619266250629,347.92044711951047,346.0458385866811,342.3525439399995,489.89272805449053,339.15759547963404,336.5608118153216,336.88844003860845,336.7047882451291,337.32828080511246
998,375.9749980663413,345.2554615221166,350.2537535821973,348.09696011264134,346.2473834530267,342.5056467672476,490.9196692743681,339.2696757145583,336.46715900392036,336.841893049843,336.94337916449706,337.4291743223769
999,375.80369137544335,345.7159187230203,350.8744439072109,348.46053865257323,346.4563525714245,342.78144044149064,490.80434725435015,339.5167498334115,336.6503586566069,337.1689612125792,337.47818336104217,338.0471532259137
1000,375.1667763385397,346.6152127536747,351.6201471676525,348.8988774013027,346.8766071429239,343.16447943937123,490.0693668536643,340.01285080543136,337.1277547071858,337.5655346172449,337.9669182549848,338.5755624540023
1001,375.2801111146359,346.57729521622605,351.7415882027765,349.09025418507457,346.95738728140554,343.32672899454116,492.0115018360762,340.32662082154627,337.57024967982795,338.0180250833299,337.85096606584506,338.3006283420172
1002,375.2140315012612,346.65505881738596,351.5475541596601,348.72276690918096,346.5391695132693,342.9662573872312,493.49337938173727,339.9989683241017,337.3239039082912,337.80860297759796,337.9142225040277,338.69537498739203
1003,374.65629021522926,346.6507863147403,351.31530424025084,348.54730743806965,346.46589273764016,342.9466380266504,493.71607868601535,339.8731147386949,337.1171444364949,337.6934537426967,338.0563073890043,338.995779828082
1004,374.6080334591705,346.4308490755394,351.2640357531843,348.5782633609633,346.38212064633296,342.8238800671228,492.8920641028577,339.72198452646415,336.73476262755304,337.46173596308415,338.1378752719481,339.06392509684616
1005,375.4329131100263,346.0204881756934,351.375612486424,348.78558738354536,346.352574576981,342.9194763789755,491.99082078918866,339.771472654967,337.18849637427985,337.7182881061845,338.0943638207301,338.59293828157564
1006,375.83626923652224,345.9575558287077,351.3695631386151,349.0183647026619,346.5031630550262,342.8575569498359,491.90680408908685,339.6632934927986,337.05121430143276,337.4333599692261,338.03999597626085,338.5384498072791
1007,375.08123575229536,346.57001274137593,351.8018667432932,349.7063328424837,347.2116127668583,343.0398600830166,490.74120684408456,339.7733243664446,337.1212194792988,337.65178320891414,338.27922029083334,339.14640635512274
1008,374.01587981785974,347.2084985934107,352.1763225627195,350.27962939428187,347.93205756038486,343.3689452245543,489.28290827625216,340.10547378415697,337.3079935098266,337.80712059805165,338.6752104600131,339.7042898672945
1009,373.8257647812745,346.74115008078195,352.1554330079476,350.2576749829093,347.9683825268848,343.2860337369454,489.62403832537933,340.07900369534144,336.9365382044056,337.9774450892819,338.34914278584256,338.8125612864609
1010,373.65235644575404,346.46324881063504,351.5625995846,349.8396775866513,347.8529939292095,343.0719323909391,489.88787451884303,339.66212806326087,336.4036509879535,337.20469684751043,337.8240709126845,338.4693054824171
1011,373.99176664201,346.59121423813946,351.20129091053224,349.6058994406196,347.7536707513891,342.6279261955677,489.25945932158396,338.9655685355716,335.7324554288077,336.3599948181788,337.48777883092345,338.273800481294
1012,375.0568528874365,346.538244775864,351.128558177916,349.4487813449362,347.53338058625025,342.17118782288503,488.1816143378579,338.1829174664259,334.86714333740946,335.6544805897353,337.13366449683855,338.0884336014465
1013,376.78036107936884,345.7783856135206,351.1697558356126,348.9851983146824,346.8399321745379,341.4470259303779,488.90157716298614,337.5713342764781,335.01659861241023,336.4273555491373,337.192491845794,337.4317645333279
1014,377.46596780635474,345.5415519738759,351.41801688095114,349.1601063357041,347.04790414873827,341.3883979354844,489.05167046416136,337.12681109459714,334.4894456644062,335.7831512534595,336.92814574900996,337.3998699937489
1015,377.80642458707007,345.8939627892865,351.87388002886166,349.5109407869726,347.36202780628133,341.2326470243141,489.58388556571987,336.79018675534974,334.06242996600537,335.39679331559967,336.94216231334394,337.5778131871417
1016,377.85744569415414,346.4289688966576,352.3002036775563,349.8191847935359,347.53469329500746,341.1056993864355,488.960521623383,336.6711917348883,334.0874718079067,335.4980621712481,336.97511965118167,337.8884675176151
1017,378.5689574507175,346.2979979894198,352.3267953492562,349.5547286715987,347.2052635401191,340.99002624477794,489.0493616043662,336.2314134098561,334.36599184801355,335.80203081975344,336.8833207419698,337.6746770098391
1018,378.8429152969629,346.0599531641159,351.89883891591506,349.3461233478283,346.96243100361426,340.8420561928449,489.5032054110422,335.9213220038428,333.85323543035696,335.0209797147654,336.3895726148559,337.275055116839
1019,379.4488550183161,345.8118243380816,351.7266415644255,349.08694839034666,346.77154317716645,340.74954253056774,489.77231024366546,335.6099406577195,333.20270353552627,334.20363131447294,336.03248683597576,337.0768390083699
1020,379.1098275716124,345.4669016227647,351.7633337036305,349.0888610957706,346.65064946799043,340.9501427181795,490.07770857716855,335.47904442928245,332.61957748313915,333.60980505589697,335.9314522153082,337.08318515493505
1021,379.7736752155045,344.9617638444857,352.023041190072,349.15669892439206,346.50314668950165,341.1645276025829,489.78666829114917,335.3728604577927,332.5502179674299,333.4867978237717,334.88987261194546,336.24034137496204
1022,379.8153040465009,344.5934792700562,352.28963280604296,349.33299114697144,346.60729902286766,340.806013511468,490.1455708339499,335.1839111365303,332.37368775502597,332.7398415628786,335.294797001135,336.4769288710812
1023,380.09099770584015,344.7552694819635,352.66962443378975,349.616801771731,346.71648552123145,340.56825430766077,489.4574236047753,335.3106416611332,332.48999441934006,332.97108825902615,335.8274494741135,337.4483422137546
1024,380.77309249556026,345.5403696259703,352.8679364821174,349.77530192150954,346.76537975333065,340.6839220408813,489.0121610197524,335.55208967770574,332.6267801019215,333.1681252630875,336.1243178750065,338.43964275365846
1025,382.4809859422069,345.31248242650025,352.835966010155,349.49231068030684,346.3764681765983,340.7431084092724,489.0090373572176,335.4956209833735,332.60112223444486,332.7177152388811,335.37551371259696,337.6242389360524
1026,383.2430241441068,345.5566389941858,352.4559166028099,348.8454351381281,345.86231022670705,340.2944909759818,489.16364245029433,334.9894494411932,331.61899298734477,332.07917380070376,334.8780020991093,337.27709673356986
1027,382.85909708188257,345.03815651165746,352.3166750047334,348.3010269163747,345.3486662826293,340.0301354330328,489.3208015006315,334.34891160693905,330.95870087913204,331.26040309916783,334.2870109712023,336.9462023327958
1028,382.712309435407,344.4036787496974,352.01029568255217,348.064684034648,345.00047512217384,339.7546439026062,489.6811388573744,333.9514761603858,330.3977662379987,330.4036679022414,333.37341767720767,336.17272106839516
1029,383.76709456058137,344.3142867220967,351.8976323942885,347.90636128392396,344.5008912126911,339.10934549984495,490.81967901801386,333.6520577917315,330.8768620309986,331.05215684752875,333.03669216941813,335.49932011328985
1030,384.108402298179,344.1369836491297,352.02603172660565,348.0272548073227,344.368637851705,338.9465068220805,491.0549270954994,333.50834122923396,330.3208419590919,330.44215570551023,332.8673738467431,335.2808672061841
1031,383.7625305697117,344.0724128685898,352.38427039098474,348.50432436291464,344.53561071034466,338.96859594580974,491.00522313244954,333.7239421639134,330.1092882086676,330.64961049967934,333.6396664495103,337.2324930639366
1032,383.1584997477051,344.8197976681221,352.6732139928675,349.0538763920575,344.9689788778856,339.1021541822163,491.0132276638787,333.8408289917095,330.491984539967,331.427435069743,335.28291840808026,338.727655145798
1033,383.1019698902831,346.75399133403357,352.9981458311278,348.86938240137675,344.9919924562576,339.22037474384854,491.7542055307356,334.0389159679357,330.22389898581474,330.8776868665534,334.2995590032722,337.36009076421084
1034,383.43851393226953,346.19527216595884,352.8679278405323,348.7003805383955,344.80289246457966,338.80015896370884,491.1798636185306,333.9206127889933,329.84349233421705,330.3163059242215,333.5182744062712,336.0986448700831
1035,383.3890946607658,344.93862770578994,352.7797206757135,348.71536762329174,344.714450912687,338.35217391097706,490.1563262245134,333.4421031788484,329.48400321222385,329.8853477046229,333.11462750411664,335.73066036923797
1036,383.8077929642701,343.9258655665137,352.799147306834,348.6440930718066,344.32964022335557,337.9051025934334,490.23993150872207,332.9579563510414,329.162736100782,329.5744212321355,332.62200589649916,335.399675758256
1037,385.30084656800386,344.02539233385835,352.87384937398315,348.29489953211396,343.84049538806903,337.40480399699766,491.73515032598146,332.5719954555978,329.18328599086055,329.54448497791077,332.7093680326795,335.7675808461381
1038,385.9020615547981,342.6805963603536,353.0003460178413,348.3513266009653,343.5300285154006,336.9842234319498,492.6096537561064,332.14258977661854,328.9918257543617,329.7415468449374,333.27202576518926,335.5934821293218
1039,386.0403467272285,344.09920756870406,353.28782520053727,348.70665099622204,343.7675360114311,337.0510706292686,493.18363521444775,332.364467889933,329.13031117729565,330.45857142283427,334.5002247496783,337.6867193754039
1040,386.4451807907031,344.8589444038585,353.64991452876967,348.8303322195371,344.04791676051417,337.0741459914671,493.38452981971375,332.6298734410785,329.3444313188606,330.856364917133,336.3346282126213,338.86649682891004
1041,386.8165294593246,347.3290489214885,353.7958940191681,348.6606960466683,344.33756746894704,337.4697072244272,492.59669862246096,332.49388657401175,329.64663457453946,331.0988635462835,336.08514135483034,338.87637572478684
1042,387.56354405713734,346.35555657434975,353.3975901576853,348.4563410948244,344.01423439195855,337.0816884510817,491.6345748860382,332.1360273586091,329.2228208908549,331.18009781388685,335.55023009313237,338.3970758034059
1043,388.7454282338338,343.5335079323256,353.0437551391521,348.1304632659925,343.32460135201273,336.2796498299974,491.56289614228615,331.30999807143064,328.8995340259296,330.89545329233766,335.2054593820005,338.21071843827576
1044,390.48351939071,341.4657710141091,352.6664027872923,347.6418381280836,343.0275103227954,335.62122111848623,493.32015704208175,330.46234358928024,328.8985492926074,330.99024781842553,334.73645802934675,337.70717423764347
1045,392.6131406216465,338.65627650487914,353.0410074339479,347.378883924731,342.9061755732817,335.2238539106117,495.8071028807761,330.17283693769417,328.9696803757381,330.3218120338844,332.6481845458187,334.9499168969806
1046,393.1879191779386,336.7085074616144,353.2876482692532,347.42388001307893,342.859281909505,334.9437561539068,496.7855062071347,330.0888346990163,328.49688804358624,329.88355882299334,332.0296320486797,333.76239562258735
1047,394.471993663681,337.449768057565,353.25125194073337,347.56519073971793,342.54505658304004,334.9591946859334,497.74556765801856,330.1047895436542,328.15156433706983,329.5487425078456,331.58602970032007,334.6633973519953
1048,395.7329040927781,337.3598333288385,353.48120038938197,347.97900805574284,342.7809914145792,335.09360416306896,499.8406512015693,330.1573038447242,328.3095760104586,329.13379764264874,332.6670190100236,334.8228370522715
1049,397.98993514350525,335.47268098434074,353.7470998429746,348.1422129973653,343.19637947559045,335.20808550345805,501.47712235864407,329.865061050293,327.48781152427256,328.46925471626463,330.822660702194,332.0010398686689
1050,400.1200509801041,330.28907018566565,353.71479163500965,347.8032594884359,342.64011183652525,335.0488182146537,502.223568413362,329.23614883918884,326.68172939567523,327.4524822862553,330.02619766216435,330.59656135034044
1051,401.6544012284097,325.0536278287058,353.6802472080667,347.49238902022745,342.29540702640077,334.5943053378051,503.0599218452382,328.530010398853,325.85715998857074,326.8000904544665,328.9664197895238,328.889798331108
1052,402.9219104842065,321.0806391684373,353.7170381778154,347.0144009348003,341.6155460107603,333.9106729769926,505.0705359885077,328.0447021115586,325.3919192500868,326.0768421787969,327.5121508586191,326.6825107405148
1053,404.71256895136673,316.54876164385166,354.15027863303834,346.5629123589059,341.11149288194156,333.5754271327791,507.45804046188937,327.9960661713167,325.4655327295977,324.86426029167126,324.124191448514,322.94047928450374
1054,406.63322422761513,313.90628877664784,354.69369380830466,346.1038769286401,340.72187111405276,333.18652349582055,508.446586753443,327.8316090711026,325.0704377866847,324.0369461167382,321.92149776097466,320.09517116582145
1055,409.15611098546435,311.95427288071113,355.16165423634993,345.9455377508017,340.27148667003945,332.6797817856598,510.48607724071314,327.6095618621543,324.48632579024184,322.181204414915,319.97635896360714,318.0541035876944
1056,411.0464713366104,310.51516643090486,356.37220115940596,345.78324999970124,339.84639313549945,332.0574230347835,512.4986888395434,327.039384701009,323.6061059420851,320.4860820983067,318.695590560868,316.49629614593476
1057,412.58312683613286,308.725278188704,357.3053635206851,345.44347947213555,339.7203840080582,332.8154664748296,514.6082345149111,326.9478238637513,322.58963732199425,318.77377239380803,316.4631229248391,314.3926535957351
1058,414.26205642928176,305.111250114356,357.939194168503,343.70303449115806,338.7107596922962,332.66527724581033,515.21574575928,326.4172251733507,321.14262586842983,317.02247981755005,314.12136904378116,311.5920085851155
1059,414.62083324393666,303.45463884997235,358.803682470419,342.3680074717202,337.65929189375805,332.3722840843936,514.982616992428,326.14803805231696,320.2641832155868,316.37025853032446,313.426355906398,310.5665659533098
1060,416.2239741205602,301.216282988192,359.8980805335956,341.4164367844271,336.1559724592177,330.9449575886227,516.4102389100975,324.73817901076956,318.9312616838689,314.98536828613345,311.50496870379345,308.4142532979457
1061,417.7827238814638,300.0205586741644,361.0731138749713,341.65131501187676,335.3954014904424,329.2306569101887,517.369110008243,323.30672182456414,317.61570624355335,313.25695627081933,308.79294764948384,305.4288997674675
1062,418.4054144648942,298.78027270409586,362.53290281039176,341.71621768291044,334.2990201695837,327.32057902395366,517.8170699268713,321.2035823023259,315.66872669693765,311.3752970957425,306.21694261282937,302.93123402181493
1063,419.5447380515298,298.0205620322694,363.5655075132685,341.78976535365166,333.59592514612547,326.0109606692137,518.1561042212923,319.8504014044247,314.0412641114181,309.46826687888665,304.1667382112413,301.73136245227795
1064,421.41643605909655,296.4012286985477,364.0357962765478,341.7847868290997,333.2543584423817,324.7608332707388,518.8200522167501,318.668753186201,312.8318029252771,307.50727510373497,302.08489524032035,300.1784099937448
1065,422.20796733272533,294.07081851202577,364.0886628038107,341.9357356896782,332.24974141340863,323.69347007147894,519.4805114945823,317.6386257981811,311.46842482705785,305.79685559175596,300.22413454575155,298.1961133128356
1066,422.81724107745526,292.05436939869,363.69417689132734,341.6701631570208,330.9061619103089,323.0042002269749,518.9134772878905,317.0630309242279,310.4736196323403,304.2962648910377,298.64420672127136,296.6072275814365
1067,423.83598899699166,290.48804705467506,362.99776598074465,340.36849758304203,329.79097135046067,322.41939300335434,518.5863241743137,316.4145852264941,309.21910405727874,302.75955959531785,297.0719779377988,295.2554290150541
1068,373.6372981190012,345.54886245797195,350.83399683946266,348.59054772881495,346.2618756325372,341.7769800120595,493.61540029420973,338.05762591499155,334.85263075611164,335.7723583254448,337.4903094097944,338.5579104031528
1069,373.2663922750067,346.26032448939276,351.2811537683071,349.01570586667765,346.5980500831841,342.1155856461549,491.2909686057222,338.47117011778874,334.9303955023987,335.69424228783186,337.64568873353477,338.8970015523459
1070,372.75696939107985,346.99312651078566,351.5721034209229,349.3093391636803,346.93050115435994,342.35404195560375,489.1588581507511,338.7868475885205,335.02972874714334,335.73057058032407,338.1530313593718,339.45318381104045
1071,373.1488553830807,347.34746177471663,351.473466736206,349.39480744645056,347.1321778339858,342.49424572954825,488.15581510304366,338.8855717053451,334.89147584089477,335.5723036463708,338.31872453753215,339.73410372619753
1072,373.96510373373457,346.32436003257953,351.27714408184437,349.2996604712285,347.23685074434326,342.34024013517245,488.5778042514139,338.68182462358334,334.89675341249057,335.57055792677187,337.5223804539667,338.79648370875515
1073,374.4776365377298,346.5978188650514,350.780709952153,348.96874560442825,347.0829543638671,342.1884719858818,488.9825561979698,338.75030241131674,334.63215676294493,335.3598974425308,337.42744017752045,338.7253333842737
1074,374.7563505196371,346.86914342818574,350.5019481025363,348.87883466364923,346.99863671067754,342.07753798873733,490.12192951365427,338.71744582579265,334.3739431091993,334.96349225479366,337.3385213598394,338.7175306213606
1075,374.96860946672416,347.0233076908275,350.1701539169044,348.7248731960977,346.86424155748864,342.2064456759096,490.8861781780564,338.7211262380917,334.3124219481406,334.56960902434764,337.3683646680272,338.84076447933273
1076,375.94091301507746,346.5438908976464,350.7765422396313,348.880957266056,346.80819284864214,342.26740880149083,491.7526332245634,338.78890480415015,334.92945183059084,335.08212871687,337.5813060579792,338.7157691636378
1077,375.93530943859844,347.07469813183343,351.0404894703498,349.04809214239725,346.90810327342786,342.3873734858892,490.9581758778296,338.9825245315257,335.03810476204245,335.0959995720202,338.09088499859683,339.4257085462779
1078,375.6917190042245,347.8682414890235,351.38417872931194,349.2808112864913,347.1200638574657,342.60129700788264,490.70274427127924,339.0624899402161,335.14783762371917,335.31210200569336,338.6236627105422,340.14383373740446
1079,375.44540539331285,348.2461484491544,351.3146649124267,349.4225019369946,347.29815551557425,342.89979733629605,491.89040467538484,339.1856942275837,335.37534802890065,335.46763595417804,338.8311738022302,340.4399525686741
1080,375.88055004614847,347.80244354163744,351.1372011743387,349.3919348859416,347.2798935969523,343.09490028121934,492.96356916893075,339.39621609677596,336.15804278378477,336.20805075118477,338.4891905645705,339.6416084361392
1081,375.95964759767037,347.8964260171996,350.6611479778494,349.06005145038046,347.1904783900236,343.20800872270115,493.2425153612363,339.5559383767361,336.2123779084384,336.30658314377786,338.65772775583935,339.75082706336445
1082,375.21924286705286,347.85887314348685,350.3855388511755,348.82213914350143,347.09833010398376,343.2504218108564,492.4435869534084,339.84581686358143,336.19207681157275,336.3987504867322,338.69129485426475,339.811690617655
1083,374.43472907619787,347.7135106540513,350.32663916997564,348.68722039869914,346.9836478162267,343.3360863089132,491.483468913472,340.16510679506,336.3143313777825,336.5756802703783,338.68306595412156,339.8132280193627
1084,374.45499804390636,346.808740984841,350.53243515499685,348.7334560837593,347.1460335521959,343.83584649913126,490.9837596819192,339.9943048332859,336.17952717962964,336.7680419753711,338.47151996187966,339.4532882350266
1085,374.0203137809195,347.70252155075156,351.1524615829,348.95200258113437,347.3587636957652,344.0698962372018,489.45166448261006,340.2983179255832,336.12578691265304,336.7208251128037,338.57725491070687,339.71888574886276
1086,373.69804082242365,348.2724905954199,351.8269997577998,349.34422270070377,347.6348651011807,344.3855404482227,488.2702591328632,340.730301483123,336.19775222065385,336.6076464185665,338.7401221347869,340.13786765993956
1087,374.0900581437154,348.6600965360592,351.98778973425976,349.5977051843519,347.86301824439107,344.50409807065495,487.50257248877205,340.7614943385613,335.9829111700287,336.1980982914794,338.635745549319,340.26392835825044
1088,375.2297588125112,348.5460068906969,351.57377457748686,349.7326425855665,347.9158795150976,344.4805765735106,487.6401910258251,340.4830408216846,335.94951663360075,336.5966288275,338.4386169391847,339.95996782167816
1089,375.5552698731729,348.8353269558396,351.18770768536876,349.4911664883941,347.71292015531355,344.4666808574977,487.6744216628419,340.4327063356837,335.6403243522922,336.16292246777243,338.299954306363,339.8651860198586
1090,374.8903245978311,349.0979222850494,351.07979854197987,349.30663058121894,347.5113076330398,344.2666543501593,486.7990849186084,340.30467039938736,335.4322631335389,335.8287415746754,338.15629524208435,339.8599907486033
1091,373.96883089802844,349.24539979911873,351.1214221228401,349.26944277366056,347.3611291262635,344.0043352958899,486.0671204921711,340.26988835279917,335.26155041429024,335.46815940925393,338.0651440300986,339.95324958306213
1092,373.47951494783666,348.3856552715333,351.43802294447437,349.3270757643096,347.4862189714288,344.33336419360904,486.9613581042117,340.52674990447343,335.7380740628989,335.7581132181878,338.06080550788175,339.50484202094214
1093,372.74040041301373,349.0138779650326,351.8870402312231,349.68278534212584,347.81546977156444,344.4533031183893,486.432459597454,340.6509432672174,335.7390002616817,335.78446943008936,338.1495311414805,339.9149715124461
1094,371.887299000115,349.82987245102873,352.5676887424947,350.1330708694625,348.19399986554834,344.6512063120577,486.21432811664647,341.0172522928672,335.8386552956346,335.6527730517402,338.3491399275885,340.46073550844756
1095,371.1171914560443,350.3303471217512,352.9859710657587,350.4187650545902,348.29946431033125,344.803306511353,486.24601912080504,341.27160652589095,336.1269824193649,335.5499284430373,338.3550811787383,340.7088316803453
1096,371.6835832184747,349.80481477828124,352.7260590282321,350.5765752123557,348.6464068596986,345.28994644390593,487.3567540467298,341.34370327669245,336.07210439632337,335.2698616758722,337.5776752498278,339.77278392720734
1097,372.4966732490562,349.9650217638269,352.23913354591696,350.35980913652946,348.5594107433656,344.9319828422935,488.86431227364574,341.12159251518773,335.8773865001185,335.10600428203384,337.7828608425296,339.9194194373028
1098,373.0681496366545,350.11661520272384,351.8574979208195,350.2038308691424,348.4878906756156,344.5343905485964,488.8017038449789,340.888640593473,335.9160163296317,335.0656619067687,337.99356371133524,340.10261171741814
1099,373.4045337718208,350.19379684961166,351.4695388815669,349.9516442078486,348.3774463852564,344.2941677447258,487.72390424099683,340.7215784230335,336.01772117029066,335.21148642379075,338.17724062603185,340.2002000647348
1100,373.8271199762717,349.2778478133392,352.0378586080017,350.1935332090183,348.3449695096402,343.9664908611983,488.22314130165427,340.2822035858001,336.30114421989526,335.84682616007353,338.1869682414295,339.933306952763
1101,374.33944594801477,349.86536044885366,352.3276266745352,350.51887252492776,348.5861866297697,344.14683945826886,488.36753078647365,340.3038469199734,336.32176542037706,336.07935375456884,338.5744321297407,340.23402595132006
1102,373.85127003139377,350.7766739581393,352.8402946173311,350.9487447261669,348.86506426812485,344.29934184723754,488.03721470809256,340.5077349448287,336.5157831684858,336.49136630254435,339.1565466379917,340.949828881965
1103,373.6413959873543,351.59745966866706,353.16096812044634,351.20685172496627,349.03246276828446,344.33574511496494,487.505097986362,340.52097885687704,336.80105953429677,336.7733049653817,339.50780085071915,341.436601801019
1104,373.9398774298058,352.13083219204924,353.3185075745106,350.95878436349216,348.82163441429464,344.386849616016,489.63899929914317,340.4105929914266,337.5671180971877,337.16761316824727,339.27635178245583,341.1268388049524
1105,375.5616329213716,352.2143179657808,353.0029955576949,350.6887929289455,348.5980120464958,344.1523313091703,490.4026224233968,340.1702217620139,337.53229542770595,337.1993843888305,339.2979682380582,341.2848182650699
1106,376.26779452371824,352.45357876059495,352.91531157635876,350.57202497048655,348.41027624189434,343.90665423236055,490.14004763003624,340.0239128622848,337.4158961981718,337.3795822597212,339.65154581220304,341.56112509071886
1107,376.35223734726503,352.5353243955852,353.05742552222546,350.5852018244777,348.3911971067251,343.7680201488939,490.11679386459315,339.97231183103304,337.2874511677939,337.62140702801247,339.96692291669365,341.9831325576592
1108,377.16393677076536,351.1520869544232,353.40610563866625,350.7142166976806,348.4376402719111,344.01584587378443,491.3526493414618,340.23799005971574,337.5837098483564,338.1692025309698,340.0930777852424,341.5940879935349
1109,376.6993028918916,351.6946985420858,353.91507267216195,350.93498669948104,348.58103982839333,344.1371032975246,492.22825688395113,340.4712342842362,337.86345864087906,338.6810957840441,341.09970454375593,342.74787282049357
1110,375.9278221342311,353.149880803304,354.5692980428761,351.3126459356124,348.7908987768767,344.36489455783664,491.84585129190856,340.7994738714372,338.47232616701865,339.84383204720876,342.41810655149635,344.22131963704686
1111,375.80291800838637,354.4073598430247,355.2043959301637,351.9268922269684,349.19131680266247,344.63585081691565,490.95259332351094,341.18554613205185,338.80005292161,340.2451716259387,343.07734510881374,344.9064210604185
1112,376.1137697882145,356.13545714415426,355.2749162068228,352.17129511622085,349.4302463656225,344.4478608873789,490.8917607707272,340.95007990050624,339.26734355925254,341.3343751202645,343.2873490165438,344.67524019468715
1113,376.66804900746297,355.8922538263506,355.24644725498644,352.2587474977948,349.3623909814612,344.38282302979303,489.6232816383474,340.79079724001986,339.1338919476549,341.19029066617264,343.5383020117428,344.8681963017248
1114,376.6052238870851,355.3394636568993,355.27292526326795,352.3771012029843,349.4502308145408,344.5914601701798,488.6103977985742,340.90560866831606,338.946324320352,341.08782439415626,343.8596010841615,345.0736908960731
1115,376.1557243917786,354.2376238029637,355.2609340739291,352.39029624680575,349.4853491212292,344.65847942525403,488.2962424677177,340.9949604731743,339.060671053447,341.1973799797366,343.9486072534368,345.02536721228023
1116,376.03906940161227,352.92496300449517,355.66279469540433,352.7212679586452,350.0800731714662,345.0953183380802,487.76309682462465,341.5121597633482,339.88452273380085,340.8498430502886,342.7599955232575,343.74577774621525
1117,376.3234296374896,353.2235752673332,356.11323119306604,353.01588347261236,350.5216377330709,345.31650059074434,487.26808958098155,341.6747815947617,340.1134469155113,341.42099636312736,343.4354354548944,344.54748164359074
1118,375.91363215221395,354.68683904959084,356.61839233527706,353.5714920193921,351.0498214218017,345.68077782247417,487.18260013372975,342.1541912067405,340.4771603382605,342.34458824749333,344.76108655534154,346.4091037001624
1119,375.38433554981776,355.6602621871129,357.0790706570539,354.28630266962244,351.6796228602047,346.2895296894261,487.1051692769115,342.84163731281416,341.01948278804326,342.71260772580223,345.4659166381642,347.1462733489028
1120,376.4048388892694,356.6818583388068,356.9616079256843,354.4125800082047,351.874455980182,346.6476682189054,486.85144434774634,343.53274526391385,342.22344961680665,343.4588128476158,345.5629079609804,346.7186216370599
1121,376.6096214448925,338.2418168691558,349.7337501109739,347.6576833729386,345.74633548540504,340.93978433185816,492.43302163306345,336.57606748450263,332.40412401183085,330.78894173491966,330.41358317560537,331.11924091247005
1122,376.8883121697351,338.3821310416116,349.39935689972236,347.3604897996064,345.4831162755967,340.7429979005221,491.05251801932087,336.5982887354592,331.9907422770358,330.58629607482436,329.94969941012096,330.7303471529316
1123,375.498150469329,337.7760597784522,349.5332910502385,347.2360351743856,345.1826028477413,340.27756630127686,490.23870653663045,336.29788784542416,331.59255286326965,330.0347572197796,329.564163894466,330.62940523850773
1124,375.02514095765997,337.5085503254517,349.53279043629743,346.9718220669702,344.9900743096745,340.1933499832382,490.5532029970774,335.86259047635303,331.2252503761636,329.7107604326104,329.5778816636556,330.4240323773643
1125,374.4547259801231,337.5059016552533,349.8083858230945,347.0170578170458,345.05137453432656,340.3045620289806,491.40201842344044,335.6622707484851,331.10951753458545,329.6278874761158,329.45886211869026,330.4818491226754
1126,373.52492052004334,337.78235340697336,350.0310850206485,347.2322209914021,345.16579163878646,340.43482283129237,491.00471370088115,335.7038444465059,331.0349358942079,329.7610049573821,329.6967217749662,330.9174890982755
1127,372.8666395685038,337.4468949084568,350.1153141064645,347.4182010947303,345.10657773338437,340.32265120786224,490.95764343232986,336.0386003732301,331.6436769754294,330.44943279796837,330.26791474416393,330.89399169632276
1128,372.5074118105231,337.87706422703144,350.09184644452375,347.5046294390923,345.11905869079834,340.1619657324975,492.0749333638345,336.02290376048313,331.49305783753357,330.2673674092993,330.1001803893633,330.9552896580599
1129,372.80454547545946,337.616141376379,349.92016043051393,347.44504414167784,345.0213122932165,339.8776713275825,493.96930734881795,335.8451703194896,331.17208525537916,329.8451065793747,329.5281123841605,330.26405674749907
1130,372.9931430034329,337.6691918969529,349.79445195020196,347.34898513261,344.9423737214239,339.658411762053,494.2973620289444,335.72838590319105,330.7951058959933,329.25080959636205,329.13577467095587,329.54472937956467
1131,373.79764765685553,337.05833438862294,349.32291732714174,347.1320256004376,344.939927123145,339.4917011627001,494.20290374665103,335.1220620949125,330.47398947315247,329.0049726287041,328.17307214129494,328.2880388495474
1132,374.9456587810863,336.56641512635605,349.0331392781348,346.8577761730639,344.73194353844036,339.18871524450213,493.6260057557629,334.56567828996543,330.2657082557425,328.3397349694494,327.5907434258967,327.74374098842975
