,outeqt100,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925,shear_850_200,shear_850_200.1,shear_850_200.2,shear_850_200.3,shear_850_200.4,shear_850_200.5,shear_850_200.6,shear_850_200.7,shear_850_200.8,shear_850_200.9,shear_850_200.10,shear_850_200.11,shear_850_200.12,shear_850_200.13,shear_850_200.14,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
35,366.4813814506597,354.4621465774865,356.89750922565423,354.64553029408034,352.84638194007135,348.2412061317395,482.11406701525266,342.9608697498323,338.024074406672,337.79616705962957,341.61634138747314,344.01448538208075,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,18.20518956110657,2.500325596580903e-06,2.377930407722791e-05,-1.3069560130437216e-07,-3.737808826069037e-06,-2.5913817808032035e-06,4.047450299064318e-07,1.3481553954382738e-06,1.138813483218352e-07,-1.258302169541518e-06,-3.5098676259318987e-06,-3.3579456309477488e-06,-4.1709281504154205e-06,-2.2779063632090885e-06
36,365.6312525415832,354.45936821576885,357.19453620081055,354.72614544420054,352.9873501379454,349.0690572028261,483.9959512705409,343.39185887641503,338.16644322855706,337.5667973689448,339.6697123141502,341.67192323463144,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,18.177573250979187,-1.9167161857088407e-06,2.180398829902212e-05,1.4954867462317149e-06,-4.3378638414045175e-06,-4.1907420381903645e-06,-2.501641089717547e-06,2.116624576350053e-07,-3.303711613019308e-07,-1.3332581147551537e-06,-2.459995448589325e-06,-1.7877512921889622e-06,-2.1906414379676184e-06,-9.85440177222093e-07
37,366.2584869910399,355.2605836207764,356.88542016383303,354.41395257727515,352.593838450442,348.58923895352797,485.1213573735642,342.53238005839546,337.92651136654905,337.50094798331133,339.4168207756936,341.26816764839344,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,18.454843177832664,1.6115761051575345e-07,1.3372880251457294e-05,1.831504050642252e-06,-5.2086155240734415e-06,-6.038994373132785e-06,-1.1444945509235064e-06,-5.314863907794158e-07,2.8785628577073413e-07,-1.0421499609947205e-06,-1.2228498235344888e-06,-1.2795673683285713e-06,-1.938920468091965e-06,-1.1553134148319563e-06
38,366.6530822289353,355.690318264748,356.50507862061147,354.1275548202041,352.4099969342353,348.28311095592994,485.6914774474137,342.14611421359984,337.82803124486287,337.344484886622,339.4719733988419,341.1119881699341,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,19.432329594530167,-1.723695701609055e-06,7.141369860619307e-06,3.7143239751458167e-06,-6.064640668531259e-06,-6.663349146644274e-06,1.40568008646369e-06,-6.0768797993659985e-09,-1.0601904553671678e-06,-1.33124024917682e-06,3.307359293103218e-07,-3.330719967683156e-07,-1.137920965751012e-06,-1.1413746202985446e-06
39,367.3541410631322,355.44728479236863,356.28169484208763,354.0159130298793,352.042613199385,347.91783721280774,484.9117456486826,341.6904796348897,337.46031266919505,337.0125574682679,339.43840722940354,341.3256892754459,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,20.17299784241865,4.3781862283746403e-07,3.4552339153985183e-06,4.5362045057117936e-06,-6.717008848985036e-06,-6.033945828676223e-06,2.0122970454394817e-06,2.483643280963103e-07,-5.574858126540978e-07,-9.837637965877851e-07,-2.069631591439247e-07,-1.1565318952004114e-06,-1.9569337988893192e-06,-1.3960758224129678e-06
40,367.0291487159111,354.71645712770226,356.34193289696134,354.29729532996134,352.26944023254896,347.74536169333624,483.9779131468438,341.20903317171434,336.95539615229404,336.9605122059665,339.90436513387857,341.60270344116833,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,20.10842617489397,1.8145617408057052e-06,2.54650367423892e-06,2.6756043856342638e-06,-4.594629475226005e-06,-5.084307243426641e-06,1.9071623682975769e-06,-2.892765526970228e-07,-4.7145100931326556e-07,1.636411373813947e-07,6.070593371987343e-07,-8.314615115523338e-07,-3.119992713133494e-06,-1.7165361593166986e-06
41,367.76365531447266,353.2179480159257,356.5555740594311,354.5097765225927,352.1935149599355,347.775695082376,484.79889024558383,340.712262557385,336.90771255059724,336.70855510350907,339.8690888916635,341.8140437259409,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,20.361787927523256,-3.079340482751529e-07,3.452405023078124e-06,4.944934820135434e-08,-3.915031750996908e-06,-4.443200305104256e-06,1.4307598272959391e-06,6.600632332265377e-07,3.944733180105686e-07,1.752050593495369e-06,5.51389530301094e-07,-1.7077817271153132e-06,-5.305185914039612e-06,-3.0594955508907634e-06
42,368.3572889975862,352.40007336987486,357.1129591478619,354.79791717812975,352.18403089329695,347.6565450726504,484.58711180840055,340.24794709657374,337.3484448067381,336.713807974414,340.44126779507934,342.73329368662706,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,20.21606845421096,1.0768999345600605e-06,8.717450934151808e-06,1.3606001933415731e-06,-2.3269249747196835e-06,-2.9578494528929397e-06,-9.496075411637624e-07,-7.372504721085231e-07,7.799477316439152e-07,2.5719520635902883e-06,-9.662316491206487e-07,-3.262034927805265e-06,-5.459055925408999e-06,-2.79034332682689e-06
43,369.1315087031956,352.3691869656662,357.60347031204543,354.9372638417623,352.2057996700012,347.2975671765871,484.92643076015156,340.45790682971466,337.7739205412811,337.65570042286276,340.4263731767464,342.5406907391404,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,20.50102872696395,2.6048704360922177e-07,1.417122936497132e-05,-1.5576486475765706e-06,-2.977756472925345e-06,-3.86734027415514e-06,-2.4318539847930277e-06,-1.015254141141971e-06,1.863234986861547e-06,1.5389562274018925e-06,-1.039418081442515e-06,-2.1211414908369383e-06,-2.929964102804661e-06,-1.1841688926021257e-06
44,368.7153324390473,354.4268089834223,357.5152055392715,355.0670015698908,352.9461129535926,348.2908509948609,486.83970217719263,341.35279749876776,338.1061432477084,338.2993692530718,340.11171319157336,342.0305386215297,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,20.469780551968142,-1.3475733188291392e-06,1.4411940355785193e-05,1.5869814281662306e-06,-1.79994385689497e-06,-5.42476773262024e-06,-3.769209918876489e-06,-4.032797490557035e-06,9.111206357677776e-07,1.4337788646419844e-06,6.352396061023076e-08,-1.8281862139701844e-07,-1.1553289368748666e-06,-3.545001770059268e-07
45,369.7641290498005,355.1724417940059,357.1347606948772,354.67941939618504,352.6604625071343,347.78906039727866,487.8653407075122,340.5940424991173,337.3410999426394,337.5580909366887,339.40128191560115,341.1444783032731,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,20.97385753636869,-3.707730987419685e-06,1.1092649462322394e-05,2.100318670272827e-06,-2.245372161269188e-06,-4.296330735087394e-06,-2.3666924486557643e-06,-4.177579345802466e-06,-1.404003705829382e-06,1.7858149173359076e-06,2.071727067232132e-06,7.463075841466586e-07,-1.7019066338737803e-06,-2.29270663112402e-06
46,369.512217795208,354.817496377139,356.71987208450497,354.31097059271247,352.44711797604594,347.6168891770633,487.53259400967244,340.17190026237375,336.39861930478827,337.07074089854433,338.9569846188437,340.5042715907866,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,21.27346089958834,-1.544938034688433e-07,1.0772406434019406e-05,1.5783589333295822e-06,-2.67180148512125e-06,-3.0489716057976087e-06,6.373273208737374e-07,-1.3877948125203452e-06,-1.901058324923118e-06,1.1813322392602765e-06,2.8338748961687087e-06,9.852306296428046e-07,-2.481408106784026e-06,-2.961629070341587e-06
47,369.17790357653024,354.09377210864176,356.5623756163069,353.9545992942445,352.1750100182026,347.37640232795997,487.3342218435629,340.2191380245566,335.46578934180155,336.60426169439654,338.1847037544201,339.74435400305543,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,21.6647479512884,3.70046958172073e-06,9.002831454078357e-06,-4.267630477746328e-07,-5.384053414066633e-07,-1.8367388596137363e-06,6.961403414607048e-07,5.924763778845469e-07,-1.413173352678617e-06,1.693260855972767e-07,3.373716026544571e-07,-4.253194977839788e-07,-1.8502042318383848e-06,-2.56828498095274e-06
48,369.3125134869391,353.3355384582475,356.7924736508891,354.16604938745047,352.5167874877682,347.6119077486201,487.6187651299377,340.5708546971107,335.1517246257391,335.77467320541723,336.8738025649549,338.4087447421515,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,22.35351102768133,7.610562412689129e-06,2.7995634203155834e-06,7.372504721085231e-07,-9.94225653509299e-07,1.7627375200390817e-06,2.9036464790503186e-06,8.81954717139403e-07,-2.0336786595483622e-06,-6.197602488100529e-07,-1.214770600199699e-06,-1.0452388475338615e-06,-2.9646636297305425e-06,-3.4831541900833447e-06
49,370.5287043086995,350.59891765025685,357.18862082249956,354.3025457567255,352.4418235358787,347.254985341708,488.5440851200834,340.2536664001955,334.6922574548112,334.9554225727962,336.16710472420306,337.9444429010355,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,22.524228905156875,4.180573159828782e-06,2.618956690033277e-06,3.4403754398226736e-06,-1.5102171649535497e-07,1.277021753291289e-06,2.2596485602358977e-06,1.048436388373375e-07,-1.66997779160738e-06,-5.7555735111236576e-08,-1.089895764986674e-06,-5.956195915738741e-07,-3.33574910958608e-06,-3.482649723688761e-06
50,370.91955594948377,349.4155124572248,357.3286511850309,354.53785138470784,352.5548922369469,347.74320639993306,489.34648543220885,341.0135732410062,335.616251969475,335.13384361512874,336.84748673918483,339.29031998219665,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,21.909153841862764,-5.426108449076613e-07,9.953801054507494e-06,4.768767394125462e-06,-1.3007471958796184e-06,-3.606701890627543e-07,1.267176897575458e-06,5.098176188766957e-07,-1.4487110699216525e-07,1.697645833094915e-07,-1.8968130461871624e-06,-1.4437052110830943e-06,-1.0363835220535597e-06,-1.767960687478383e-06
