,div200,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850_200,sh850_250,sh925_200,sh925_250,ws10m,wstrss10m
10,6.563205390345296e-06,2.892148156456373e-06,1.975123038134204e-06,5.7775036853511635e-08,351.65991779168445,355.20742677847545,352.07593478361764,349.4999969244003,344.43751498063403,340.83813808759055,337.22750747203827,338.72310287157694,342.67917637030286,347.5011831521988,14.885185888851993,11.830875103268772,14.821192554446558,11.72180413166061,5.76936802851269,0.9000214130142316
11,8.262505911785234e-06,2.4817927784601646e-06,1.0963403592585686e-06,-1.7541009008805822e-06,352.08260645071664,355.8995069424311,352.8062551498413,349.8677097002665,344.82977011998497,341.3748640378316,337.2127932945887,338.85088686943055,343.48818674882256,348.05068173408506,14.05637550232156,11.653721295751165,14.183240070395792,11.688615769155634,6.122068385135208,0.9550426679861024
12,9.884910901743667e-06,1.3890446942319001e-06,-4.81072555689645e-07,-1.4827468103384422e-06,351.49993481636045,356.03552439212797,353.28132529258727,350.55842110315956,346.20595728556316,343.2457700808843,338.2424164215724,339.8928143660227,343.40877509911854,347.659822678566,13.20343766763496,11.382744662673213,12.710847136983649,10.992982378957095,6.564687671589976,1.0240912758463916
13,8.377378048666598e-06,1.2330793960587446e-06,8.543899144114232e-07,-1.707747302550263e-06,352.01506712436674,355.6078330755234,353.01011145909627,350.1779041290283,345.75007956822714,342.9138823111852,337.89919645786284,339.057839957873,343.0760175307592,347.1740599473317,12.939978593665485,11.799863832669022,12.796291439669828,11.880760060797911,6.628232487201846,1.0340042671637397
14,8.636838022593495e-06,2.1507118762818336e-06,2.558917723798071e-06,-1.531573423219484e-06,352.4563721656799,355.151932088534,352.83860557079316,350.0313381989797,345.4630297342936,342.91081268787383,337.9626941204071,338.6391728162765,342.8906809965769,346.92869166533154,13.561687500627402,11.720209035024164,13.547215529624372,11.926673827902414,6.653250353520464,1.0379070544341933
15,1.1059916738840349e-05,4.001577851260596e-06,7.14966667941334e-08,-3.998165791135104e-06,352.6448981364568,354.95644872983297,352.74365049997965,350.22163682778677,345.741108473142,343.2021198590597,337.96211250623065,338.27782263755796,342.9158615430196,347.1136035601298,14.321589554520324,11.87191133943852,14.24415619156789,12.060718228605886,7.007158179829518,1.0931166757053385
16,9.3135920248337e-06,5.218567428511015e-06,1.8407923172656753e-07,-5.634029895688131e-06,352.0554522514343,355.26850814819335,353.1662964264552,351.0312826951345,346.09726045926413,342.44334489504496,338.1827425320943,338.1788053512573,340.92566997210184,345.6293117841085,15.972586011141539,11.889999691676348,15.156990452855826,11.173109328723513,6.900407718073499,1.0764636035009365
17,1.015624552227022e-05,4.489078111413747e-06,-1.393279957574133e-06,-5.446564589980362e-06,351.9020451863607,355.4133658885956,353.3674907445908,351.1674605290095,346.11453777154287,341.9744486093521,337.6454686164856,337.3407591422399,340.88167328039805,346.2617757638296,16.63325011886773,12.358866959484294,15.719818814859416,11.600305999388608,7.244536482071271,1.1301476914867332
18,1.1607604733972788e-05,2.035653612467618e-06,-1.946361925386312e-06,-4.430141313592253e-06,352.3797428846359,356.0028573115667,353.9000438928604,351.6267051537832,346.322683874766,341.8669768412908,337.46274021466576,336.93677055040996,341.44256658554076,347.39130254586536,17.287750191241503,12.90867690180894,16.324730109920104,11.973197575177377,7.446328149061204,1.1616271916835104
19,1.2543370080580115e-05,-3.3800794198938593e-07,-2.4129401383144363e-06,-4.9747607357847334e-06,353.1778421640396,356.30973238945006,354.32429614067075,352.04686609109245,346.6993098020554,341.958354361852,337.50748173395795,337.01940805912017,342.0036606550217,348.40540667374927,17.389623871166258,12.978826018655672,16.401145423964287,11.92878404490572,7.741607028643679,1.2076906969421544
20,9.564975119781086e-06,-1.6715317724940587e-06,-6.718050812618235e-06,-6.316767018133921e-06,352.8369097391764,356.2206226269404,354.4226342519124,352.465772151947,347.41834371884664,341.91189231872556,337.2025328954061,337.3204271475474,341.554457561175,347.09968920548755,16.34570570314924,12.73087855631796,14.626876707732057,11.177608261024579,7.447914068897565,1.1618745943594453
21,8.577242095932542e-06,-1.4553666714275128e-06,-7.126189292249995e-06,-6.3652502714101516e-06,353.14842557112377,355.475177804629,353.95673695405327,352.20364948908485,346.9830369790395,341.78480303287506,336.90771576563515,336.7709983905157,341.4163797537486,346.4935653607051,15.471509109266723,11.80143431937322,13.880667414027267,10.521796882719112,7.619763549153382,1.1886831148178316
22,9.944620317838745e-06,-1.3356258570694038e-06,-6.885419766804179e-06,-4.793603482275421e-06,353.61281252702076,354.8842894236247,353.4481518586477,351.8053694168727,346.66840302149456,341.8544193506241,336.89387827714285,336.64932860533395,341.32523736159004,346.1485118309657,15.542122336445997,11.435584476101212,14.087893162101198,10.268122306849303,7.555984121890893,1.1787335230578415
23,1.0298208342453726e-05,-1.0036546044931797e-06,-7.169170900590769e-06,-3.301998297788068e-06,354.15210290749866,354.41677304108936,353.0726483265559,351.57643644014996,346.6278882821401,341.63428937594097,336.42536788781484,336.433513323466,341.31976509888966,346.4732659578323,16.18303636503406,12.253716872197886,14.933369165364033,11.18486632639154,7.431902825790652,1.159376841382861
24,9.573069582966303e-06,-3.076654446850883e-07,-6.011910452449175e-06,-3.4741749389263775e-06,353.13044300874077,354.58210329214734,353.22348360220593,351.6275014956792,346.63627724647523,341.59094431400297,336.99719437758125,336.4754558245341,340.64528392950695,345.69434201717377,16.869081566187862,14.159788500137317,14.886541697126813,12.039726260226841,7.163928287982708,1.117572812671521
25,9.529724052720808e-06,1.0228552051498122e-06,-4.9814010184683994e-06,-3.1742514040756834e-06,352.7221427043279,354.7139017502467,353.3078057607015,351.805744655927,346.7884205738703,341.4410549322764,336.81835683981575,336.1800837755203,341.07013692061105,346.293509777387,17.91240722622412,15.212549050390953,16.64804842475181,13.748180750353884,7.868083301283695,1.2274209955972386
26,1.0308357698029144e-05,8.584158927051056e-08,-4.723284081017733e-06,-2.1505073751792946e-06,352.96787746747333,355.37473187446597,353.73259414831796,352.1742070357005,347.08002655506135,341.7714267174403,336.7504041433334,336.02441399097444,341.96480388641356,347.4340758562088,18.12158241821453,15.489767654705792,17.432906183600426,14.451306852667281,8.264943713703541,1.2893312196578335
27,8.637176335204768e-06,-1.1710259677447215e-06,-4.000539938966753e-06,-5.683219021572252e-07,353.6837607781092,355.91846401691436,353.9980318625768,352.5177894830704,347.3766713460287,342.4560350259145,337.06332511107126,336.61172890663147,342.8000598112742,348.13657526175183,17.942600945166003,15.65590669051744,17.306276931862037,14.613776386730994,8.627206600348776,1.3458442299597664
28,5.065825665126477e-06,-2.4239490420801742e-06,-5.502939156364767e-06,-2.3029832498443664e-06,353.1488794326782,356.37549254099525,354.49313027858733,352.9727301677068,347.7459105968475,342.6414273182551,337.9960955142975,337.35907945632937,342.51351080735526,346.60244337717694,16.42029613824561,13.811838154013579,14.739421618295212,11.728248461215601,7.905508065153844,1.2332592580045456
29,2.9237958364157953e-06,-1.8633191353993374e-06,-4.001298419405858e-06,-2.54501001067479e-07,354.075416914622,356.16506059964496,354.1599116484324,352.55144496758777,347.57333578268685,342.50383331775663,337.2224210659663,337.30756587982177,342.39746062755586,346.3402119636536,16.00584323766331,13.594735861078759,14.829761490629364,12.08292293396468,7.8559637400651505,1.2255303437714853
30,1.7948611102410841e-06,-5.513914402953633e-08,-1.567388275413098e-06,-2.8644420564753284e-07,354.7694735924403,355.76228415966034,353.8566973527273,352.2184515794118,347.55374995072685,342.4932097196579,337.2985348065694,337.6757482767105,342.5916825135549,346.85006636778513,16.886939110358558,14.504050840821977,16.018548005446792,13.25434756067892,8.236566609538082,1.2849043923308878
31,2.168803558620242e-06,6.998888740468907e-07,2.423026024841087e-07,-7.214011800203354e-07,354.8221625804901,355.45512385368346,353.5896190881729,351.9964377164841,347.56501224835716,342.34749546051023,337.17584234873453,337.5308462937673,342.8638133605321,347.2689099788666,17.422785951569676,14.860747276448334,16.948460539927087,14.066336894081905,8.55744915807154,1.334962069077786
32,2.0742845648662882e-06,-1.6932093167306943e-06,-1.9241637787474446e-06,-8.94986883657097e-07,354.1666767994563,355.8488684733709,354.0982788801193,352.44706497192385,347.83600283463795,342.30173047383624,337.11016602516173,336.8697071313858,342.3352550427119,346.52468491395314,17.510659309942277,14.110429175632696,16.149653883868208,12.37242428084525,8.411779457460701,1.3122375945247768
33,-3.786860955990942e-07,-3.8068023056910445e-06,8.098780797181931e-07,1.722317810257575e-07,353.4946222146352,355.925102798144,354.0709179798762,352.4750509818395,347.83806727727256,342.1694689353307,337.1781995375951,336.9477147261302,342.4565934975942,347.3718734184901,17.429657884904493,14.136316522955894,16.702874584907356,13.118353534443305,8.957360564389576,1.3973482471362029
34,-1.0264318923640381e-06,-3.121115472924189e-06,2.1202807516257824e-06,4.609309029175261e-07,353.9588444153468,356.3643516302109,354.3590386390686,352.7420068422953,348.03714005947114,342.6034957408905,337.435783235232,337.19023011525474,343.39893633524576,348.78076934019725,18.011876102630048,14.692257743297766,17.301393065174732,13.674606544314884,9.36953143207696,1.4616469044636689
35,-3.007252308938104e-08,-2.6205906713640722e-06,4.7733747782705e-07,1.3118912216521691e-06,354.42373401323954,356.8968602895737,354.64401512146,352.8434974908829,348.235054119428,342.950960000356,338.0115824460983,337.77965043385825,343.98809639612836,349.29261292616525,18.205189558623047,15.04354475728081,17.24633319330557,13.854717751243152,9.207266033823059,1.4363335016994825
36,1.5039384541455648e-06,-4.190596842092164e-06,-2.44453897788414e-06,2.071534846647775e-07,354.4209799925486,357.1938542286555,354.7245658636093,352.98436777591706,349.0624770482381,343.38191243012744,338.15399709542595,337.5504041671753,341.64749562740326,347.24890841643014,18.177573257746797,14.289934965021287,16.51490288404748,12.385112033349772,8.28085768118035,1.2918137996729153
37,1.8249589419554237e-06,-6.04979040181447e-06,-1.111515887331401e-06,-5.125213854160574e-07,355.22132623990376,356.88476390043894,354.4123978058497,352.59094715913136,348.5827786763509,342.52280457019805,337.9140640656153,337.48447757562,341.244068479538,346.64132646719617,18.454843187953035,14.586289349524304,16.96292123097616,12.782171125279273,8.147863198983638,1.2710666577563339
38,3.6919720491410586e-06,-6.6257120523137885e-06,1.360183917845613e-06,-1.3731778355230428e-07,355.650381064415,356.50443892478944,354.12601505120597,352.4070892572403,348.27684048811597,342.1366243044535,337.815535847346,337.328009502093,341.0879058996836,346.526017387708,19.432329612225296,15.270119718741626,18.14406495268146,13.645488125272095,8.170181109055799,1.274548253069952
39,4.491797641252079e-06,-5.994351682262833e-06,2.0775685943395764e-06,2.0446911534535706e-07,355.4073261022568,356.28106632232664,354.0144083023071,352.0398931980133,347.9118279695511,341.6811583518982,337.44795141220095,336.9962450663249,341.301335978508,346.6019000530243,20.172997849124172,16.245993422437458,19.079798757036528,14.770980226946994,8.369154107570647,1.3055880414225005
40,2.605431321940112e-06,-5.110915252470293e-06,2.0140062652898584e-06,-2.522453893875204e-07,354.6768974939982,356.341290752093,354.29577724933625,352.2669142961502,347.7396861076355,341.2000701824824,336.9433492422104,336.94426804383596,341.57830430666604,346.6081212123235,20.108426194886366,17.676683918530276,18.438090274482967,15.528922985377722,8.177995237913759,1.275767257797391
41,1.0006379717343121e-07,-4.440988537403554e-06,1.404530273155814e-06,6.264271418834784e-07,353.17981412410734,356.55492912928264,354.50828206539154,352.1911113500595,347.7701444864273,340.70373844305675,336.89570297400155,336.6924187342326,341.78934118747713,346.96179308891294,20.361787910728406,18.741396665619686,19.010180967316654,16.78921002005227,8.479349939190433,1.322778589241231
42,1.4382204457633978e-06,-3.0053628494712085e-06,-8.62363562703176e-07,-7.293888568814244e-07,352.36356074810027,357.1123069047928,354.79640956719714,352.1816826184591,347.65105373859404,340.2398058970769,337.33616152604424,336.6976296345393,342.70797128677367,347.374431236585,20.216068456259865,18.8614153065059,19.057199747875952,17.337663507283043,8.564131760284848,1.3360045526831528
43,-1.5257759996359034e-06,-3.853672374258312e-06,-2.4337092105331897e-06,-1.038918736902695e-06,352.3330347935359,357.60279071331024,354.9357661883036,352.2034292300542,347.29222515424095,340.4497497876485,337.7614886045456,337.6389217376709,342.5157993475596,347.12032691637677,20.501028750867892,18.815958335545535,19.394119972673554,17.304216273485995,8.242146359710993,1.2857748315582285
44,1.5309087631953008e-06,-5.382558586382545e-06,-3.7316855224123204e-06,-3.987375194584401e-06,354.38890052636464,357.5145328680674,355.0654401461283,352.943479458491,348.28503971099855,341.3440528154373,338.0935478289922,338.28211495876315,342.00606574217477,346.60226536591847,20.46978055985334,18.710086253425107,18.03890871159577,16.11658022404493,7.2552496737766585,1.131818949227333
45,1.995386831063021e-06,-4.3004261503660586e-06,-2.302609404898134e-06,-4.148260292097597e-06,355.1337271054586,357.1340980847677,354.67784118652344,352.65784884293873,347.78342531522117,340.58575268586475,337.329131992658,337.54140038490294,341.12063438097636,345.71565640767415,20.973857544657463,18.62050740097184,18.79339730698072,16.2146454308085,6.85510348455864,1.0693961442547637
46,1.5424243923766595e-06,-3.0452719696205666e-06,6.424221230520259e-07,-1.3830073184427822e-06,354.77856801350913,356.71922760804495,354.3093806107839,352.44445430437725,347.61121077537535,340.16385775407156,336.38719650109607,337.05437175432843,340.48081017335255,345.2250966946284,21.27346090595238,18.36922989191177,19.158365054886477,16.040358906053008,6.715319100908043,1.0475897802556573
47,-4.248246265582678e-07,-1.7983169355665258e-06,7.079932623532913e-07,6.125996223502183e-07,354.0549926439921,356.5617288827896,353.9530890305837,352.17247927188873,347.37087138493854,340.21120776335397,335.4548692146937,336.58813161849974,339.7213095506032,344.74364303747814,21.664747914718465,17.79782657281806,19.57180689331144,15.56901507701259,6.767424375861689,1.0557182024533782
48,7.0048881099354e-07,1.7470389554126557e-06,2.803866084454219e-06,8.464400220052394e-07,353.2968087832133,356.79184114933014,354.1646015167236,352.5143335183462,347.60637027422587,340.56298951307934,335.1410031795502,335.75898756980894,338.3863250573476,343.8128307183584,22.353511031654975,18.180812042423835,20.16526290125524,16.07254882870863,6.578100365781575,1.0261836569909064
49,3.3970226532960966e-06,1.2334990430730904e-06,2.2034050811535015e-06,1.0633431188454787e-07,350.5624596913656,357.1879727045695,354.3011379877726,352.4395087162654,347.2498260895411,340.2460479180018,334.68167372544605,334.94014576276146,337.92224814097085,343.75462350050606,22.524228894516515,18.136545927496627,20.59133014838832,16.375857623612198,6.527221836309764,1.0182466057066146
50,4.711855452461018e-06,-3.55013651893131e-07,1.2993773505466192e-06,4.780522324211606e-07,349.38058892885846,357.3280127207438,354.53645855585734,352.55261805852257,347.7379104455312,341.00561299324033,335.6053427060445,335.11846395333606,339.26694485346474,344.0282704432805,21.909153855227245,17.52187506913518,20.533147931859517,16.38079724160489,6.360739567498483,0.9922753724684299
