time,lat,lon
2009-10-08:18.00.00 ,17.275,120.6
2009-10-08:21.00.00 ,17.3338,120.24
2009-10-09:00.00.00 ,17.4,119.925
2009-10-09:03.00.00 ,17.4562,119.728
2009-10-09:06.00.00 ,17.475,119.575
2009-10-09:09.00.00 ,17.4256,119.389
2009-10-09:12.00.00 ,17.35,119.2
2009-10-09:15.00.00 ,17.3,119.005
2009-10-09:18.00.00 ,17.25,118.825
2009-10-09:21.00.00 ,17.1143,118.691
2009-10-10:00.00.00 ,17.125,118.55
2009-10-10:03.00.00 ,17.5322,118.409
2009-10-10:06.00.00 ,18,118.125
2009-10-10:09.00.00 ,18.2239,117.582
2009-10-10:12.00.00 ,18.275,116.9
2009-10-10:15.00.00 ,18.1787,116.223
2009-10-10:18.00.00 ,18,115.55
2009-10-10:21.00.00 ,17.8454,114.933
2009-10-11:00.00.00 ,17.725,114.35
2009-10-11:03.00.00 ,17.655,113.756
2009-10-11:06.00.00 ,17.675,113.225
2009-10-11:09.00.00 ,17.7941,112.815
2009-10-11:12.00.00 ,18,112.45
2009-10-11:15.00.00 ,18.2494,112.034
2009-10-11:18.00.00 ,18.525,111.625
2009-10-11:21.00.00 ,18.7917,111.261
2009-10-12:00.00.00 ,19.025,110.9
2009-10-12:03.00.00 ,19.1863,110.492
2009-10-12:06.00.00 ,19.325,110.1
2009-10-12:09.00.00 ,19.5149,109.773
2009-10-12:12.00.00 ,19.675,109.475
2009-10-12:15.00.00 ,19.7363,109.154
2009-10-12:18.00.00 ,19.775,108.875
2009-10-12:21.00.00,19.8655,108.689
2009-10-13:00.00.00 ,19.975,108.525
2009-10-13:03.00.00 ,20.0894,108.302
2009-10-13:06.00.00 ,20.2,108.075
2009-10-13:09.00.00 ,20.3044,107.876
2009-10-13:12.00.00 ,20.375,107.7
2009-10-13:15.00.00 ,20.39,107.541
2009-10-13:18.00.00 ,20.375,107.4
2009-10-13:21.00.00 ,20.3662,107.271
2009-10-14:00.00.00 ,20.35,107.15
2009-10-14:03.00.00 ,20.3287,107.033
2009-10-14:06.00.00 ,20.32,106.893
2009-10-14:09.00.00 ,20.3336,106.689
2009-10-14:12.00.00 ,20.37,106.48
2009-10-14:15.00.00 ,20.5141,106.293
2009-10-14:18.00.00 ,20.5667,106.2
